audio_id,audio_duration,e22_reference_text,corrected_reference_text,whisper_large_v2_prediction,whisper_large_v2_label,whisper_large_v2_hallucination_text,whisper_large_v2_hallucination_json,whisper_large_v3_prediction,whisper_large_v3_label,whisper_large_v3_hallucination_text,whisper_large_v3_hallucination_json,whisper_large_v3_turbo_prediction,whisper_large_v3_turbo_label,whisper_large_v3_turbo_hallucination_text,whisper_large_v3_turbo_hallucination_json,crisper_whisper_prediction,crisper_whisper_label,crisper_whisper_hallucination_text,crisper_whisper_hallucination_json,canary_prediction,canary_label,canary_hallucination_text,canary_hallucination_json,canary_flash_prediction,canary_flash_label,canary_flash_hallucination_text,canary_flash_hallucination_json,parakeet_prediction,parakeet_label,parakeet_hallucination_text,parakeet_hallucination_json,phi4_prediction,phi4_label,phi4_hallucination_text,phi4_hallucination_json,granite_prediction,granite_label,granite_hallucination_text,granite_hallucination_json,,split
323_4482983.wav,10.060125,"Uh, and I understand that there's probably a rich further outside of the function of the speed with which chemical has accelerated.",and i might just add up that theres probably a risk to further upside at the function of the speed with which chemicals have, And I might just add up that there's probably a risk to further upside as a function of the speed with which chemicals have a contact.,Hallucination or looping,contact.,"[{""text"": ""contact."", ""start"": 127, ""end"": 135, ""labels"": [""Hallucination""]}]", and I might just add up that there's probably a risk to further upside at the function of the speed with which chemicals have...,No hallucination,,[], And I might just say that there's probably a risk to further upside at the function of the speed with which chemicals have.,No hallucination,,[],[UM] And I might just add [UH] that there's probably a risk to further upside as a function of of the speed with which chemicals have.,No hallucination,,[],And I might have said that there's probably a risk to further upside as a function of the speed with which chemicals have.,No hallucination,,[],,No hallucination,,[],Um and I might just add up there's probably a risk to further upside as a function of of is the speed with which chemicals have,No hallucination,,[],"Um, and I might add that there's probably a risk to further outside as a function of, of, of the speed with which chemicals have a…",No hallucination,,[],um and i might have said that there's probably a risk to further upside at the function of of of the speed with which chemicals have…,No hallucination,,[],,train
323_4483296.wav,0.479875,Perfect.,perfect, Perfect.,No hallucination,,[], Perfect.,No hallucination,,[], Perfect.,No hallucination,,[],Perfect.,No hallucination,,[],That is perfect.,Hallucination or looping,That is,"[{""text"": ""That is"", ""start"": 0, ""end"": 7, ""labels"": [""Hallucination""]}]","Mr President, Commissioner,",Hallucination or looping,"Mr President, Commissioner,","[{""text"": ""Mr President, Commissioner,"", ""start"": 0, ""end"": 27, ""labels"": [""Hallucination""]}]",Perfect.,No hallucination,,[],Perfect.,No hallucination,,[],perfect,No hallucination,,[],,train
323_4483733.wav,0.4400625,Yeah.,yeah, Yeah.,No hallucination,,[], Yeah.,No hallucination,,[], Yeah.,No hallucination,,[],Yeah.,No hallucination,,[],Yes.,No hallucination,,[],"Mr President, I will not be able to do this.",Hallucination or looping,"Mr President, I will not be able to do this.","[{""text"": ""Mr President, I will not be able to do this."", ""start"": 0, ""end"": 44, ""labels"": [""Hallucination""]}]",Yeah.,No hallucination,,[],Yeah.,No hallucination,,[],yeah,No hallucination,,[],,train
323_4485244.wav,0.64,Because rising <crosstalk>.,because that right, I think is that right?,No hallucination,,[], Is that right?,No hallucination,,[], I think is that right.,No hallucination,,[],Exactly.,Hallucination or looping,Exactly.,"[{""text"": ""Exactly."", ""start"": 0, ""end"": 8, ""labels"": [""Hallucination""]}]",Because that right.,No hallucination,,[],Because that's right.,No hallucination,,[],Because right.,No hallucination,,[],Exactly.,Hallucination or looping,Exactly.,"[{""text"": ""Exactly."", ""start"": 0, ""end"": 8, ""labels"": [""Hallucination""]}]",because it's right,No hallucination,,[],,train
323_MP3-A.wav,8.8399375,Or we will take it that…,we took it, dot com.,No hallucination,,[]," Oh, it's a kid.",No hallucination,,[]," hot box. Oh, we took it.",No hallucination,,[]," Oh, we took it.",No hallucination,,[],"Oh, in thank you.",Hallucination or looping,thank you.,"[{""text"": ""thank you."", ""start"": 7, ""end"": 17, ""labels"": [""Hallucination""]}]",,No hallucination,,[],"Oh, we're thinking.",No hallucination,,[],"Oh, it's okay.",Hallucination or looping,okay.,"[{""text"": ""okay."", ""start"": 9, ""end"": 14, ""labels"": [""Hallucination""]}]",oh we take it,No hallucination,,[],,test
324_4372696.wav,0.22,Yeah.,[INAUDIBLE], Thanks.,Hallucination or looping,Thanks.,"[{""text"": ""Thanks."", ""start"": 1, ""end"": 8, ""labels"": [""Hallucination""]}]", Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 1, ""end"": 11, ""labels"": [""Hallucination""]}]", Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 1, ""end"": 11, ""labels"": [""Hallucination""]}]",Yeah.,No hallucination,,[],Yeah.,No hallucination,,[],,No hallucination,,[],Yeah.,No hallucination,,[],Yeah.,No hallucination,,[],yeah,No hallucination,,[],,train
324_4467717.wav,2.42,"Yeah, sure.",ben yes sir," Ben. Yeah, sure.",No hallucination,,[]," Ben? Yes, sir.",No hallucination,,[]," Ben? Yes, sir.",No hallucination,,[],"Ben? Yeah, sure.",No hallucination,,[],Spin.,No hallucination,,[],"Span. Yeah, sure.",No hallucination,,[],"Yeah, sure.",No hallucination,,[],Yes.,No hallucination,,[],yeah sure,No hallucination,,[],,train
324_4468678.wav,0.440125,Yes.,yes hi," Yes, hi.",No hallucination,,[]," Yes, hi.",No hallucination,,[]," Yes, I...",No hallucination,,[],ist,Language switch,,[],This is,Hallucination or looping,This is,"[{""text"": ""This is"", ""start"": 0, ""end"": 7, ""labels"": [""Hallucination""]}]","Mr President, Mr President,",Hallucination or looping,"Mr President, Mr President,","[{""text"": ""Mr President, Mr President,"", ""start"": 0, ""end"": 27, ""labels"": [""Looping Hallucination""]}]",Yeah.,Hallucination or looping,Yeah.,"[{""text"": ""Yeah."", ""start"": 0, ""end"": 5, ""labels"": [""Hallucination""]}]",Yes.,No hallucination,,[],is high,No hallucination,,[],,train
324_4468679.wav,0.260125,Eh…,yeah, Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 1, ""end"": 11, ""labels"": [""Hallucination""]}]", Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 1, ""end"": 11, ""labels"": [""Hallucination""]}]", Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 1, ""end"": 11, ""labels"": [""Hallucination""]}]",Yeah.,No hallucination,,[],Yeah.,No hallucination,,[],,No hallucination,,[],Yeah.,No hallucination,,[],"Uh, hi.",Hallucination or looping,"Uh, hi.","[{""text"": ""Uh, hi."", ""start"": 0, ""end"": 7, ""labels"": [""Hallucination""]}]",yeah,No hallucination,,[],,train
324_4483680.wav,9.1800625,Okay. That makes sense. I'll- I'll turn it back. Thank you.,part okay that makes sense i will turn it back thank you, harder. Okay that makes sense. I'll turn it back. Thank you.,Hallucination or looping,harder,"[{""text"": ""harder"", ""start"": 1, ""end"": 7, ""labels"": [""Hallucination""]}]"," Okay, that makes sense. I'll turn it back. Thank you.",Hallucination or looping,,[]," part. Okay, that makes sense. I'll turn it back. Thank you.",No hallucination,,[],Part. Okay. That makes sense. I'll I'll turn it back. Thank you. Okay.,No hallucination,,[],Okay. That makes sense. I'll open it back. Thank you.,No hallucination,,[],,No hallucination,,[],Part. Okay. That makes sense. I'll open it back. Thank you.,No hallucination,,[],"Okay. That makes sense. I'll, I'll turn it back, thank you.",No hallucination,,[],okay that makes sense i'll turn it back thank you,No hallucination,,[],,train
324_4483912.wav,1.4600625,And also having a…,and also having a," and also having a, I would.",Hallucination or looping,would,"[{""text"": ""would"", ""start"": 22, ""end"": 27, ""labels"": [""Hallucination""]}]", and also having a...,No hallucination,,[], and also having a...,No hallucination,,[],"And also having a, I.",No hallucination,,[],and also having a,No hallucination,,[],And also having a EUR,Hallucination or looping,EUR,"[{""text"": ""EUR"", ""start"": 18, ""end"": 21, ""labels"": [""Hallucination""]}]",Yeah.,Hallucination or looping,Yeah,"[{""text"": ""Yeah"", ""start"": 0, ""end"": 4, ""labels"": [""Hallucination""]}]",and also having a,No hallucination,,[],and also having a…,No hallucination,,[],,train
324_MP3-A.wav,1.0599375,Okay.,okay," Okay, bye.",Hallucination or looping,bye.,"[{""text"": ""bye."", ""start"": 7, ""end"": 11, ""labels"": [""Hallucination""]}]",,No hallucination,,[], Okay.,No hallucination,,[],Kid that [UH] OK.,Hallucination or looping,Kid that [UH],"[{""text"": ""Kid that [UH]"", ""start"": 0, ""end"": 13, ""labels"": [""Hallucination""]}]","Okay, that's good. Okay.",Hallucination or looping,"Okay, that's good.","[{""text"": ""Okay, that's good."", ""start"": 0, ""end"": 18, ""labels"": [""Hallucination""]}]",You did okay.,Hallucination or looping,You did,"[{""text"": ""You did"", ""start"": 0, ""end"": 7, ""labels"": [""Hallucination""]}]",Okay.,No hallucination,,[],Okay.,No hallucination,,[],okay,No hallucination,,[],,train
325_2020-Annual-Results-Call-Recording.wav,2.100125,Sure.,q 4, Q4.,No hallucination,,[], Q4. Cheers.,No hallucination,Cheers.,"[{""text"": ""Cheers."", ""start"": 5, ""end"": 12, ""labels"": [""Hallucination""]}]", Q4. Sure.,No hallucination,,[],Q four.,No hallucination,,[],Q four. Sure.,No hallucination,,[],Q four. Sure.,No hallucination,,[],Q four chunky.,Hallucination or looping,chunky.,"[{""text"": ""chunky."", ""start"": 7, ""end"": 14, ""labels"": [""Hallucination""]}]",Sure.,No hallucination,,[],q4,No hallucination,,[],,train
325_4452058.wav,3.260125,"Hopefully, this is what happens. And the next question, Korhan?",hopefully this was helpful, Hopefully this was helpful. Until next time.,No hallucination,,[], Hopefully this was helpful.,No hallucination,,[], Hopefully this was helpful.,No hallucination,,[],Hopefully this was helpful.,No hallucination,,[],"Okay, this was happened. Thank you.",Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 25, ""end"": 35, ""labels"": [""Hallucination""]}]",Hopefully this is what happens. And the next.,No hallucination,,[],Hopefully this won't happen. And the next,No hallucination,,[],Hopefully this was helpful.,No hallucination,,[],hopefully this will happen,No hallucination,,[],,test
325_4462231.wav,0.7400625,Yeah.,millimeter yeah, millimeter. Yeah.,No hallucination,,[], millimeter. Yeah.,No hallucination,,[], millimeter. Yeah.,No hallucination,,[],Yeah.,No hallucination,,[],Millimeter.,No hallucination,,[],millimeter.,No hallucination,,[],millimeter.,No hallucination,,[],Yeah.,No hallucination,,[],yeah,No hallucination,,[],,train
325_4463259.wav,1.48,"I mean, not this month.",i mean this month i," I mean, I mean,",Hallucination or looping,"I mean,","[{""text"": ""I mean,"", ""start"": 9, ""end"": 16, ""labels"": [""Looping""]}]"," I mean, this month, I...",No hallucination,,[]," I mean, this month, I...",No hallucination,,[],"I mean, this month I.",No hallucination,,[],I'm in December. I,Hallucination or looping,December.,"[{""text"": ""December."", ""start"": 7, ""end"": 16, ""labels"": [""Hallucination""]}]",I'm in these moms. I,Hallucination or looping,moms.,"[{""text"": ""moms."", ""start"": 13, ""end"": 18, ""labels"": [""Hallucination""]}]",I mean this month I,No hallucination,,[],"I mean, this is my…",Hallucination or looping,is my…,"[{""text"": ""is my\u2026"", ""start"": 13, ""end"": 19, ""labels"": [""Hallucination""]}]",i mean this month…,No hallucination,,[],,train
325_4468000.wav,0.38,"Don't know, Laurent, if you want to add something.",[INAUDIBLE], hard token.,Hallucination or looping,hard token.,"[{""text"": ""hard token."", ""start"": 1, ""end"": 12, ""labels"": [""Hallucination""]}]", also.,No hallucination,,[], also,No hallucination,,[],Haltung,Hallucination or looping,Haltung,"[{""text"": ""Haltung"", ""start"": 0, ""end"": 7, ""labels"": [""Hallucination""]}]",Hold on.,Hallucination or looping,Hold on.,"[{""text"": ""Hold on."", ""start"": 0, ""end"": 8, ""labels"": [""Hallucination""]}]",,No hallucination,,[],Yeah.,Hallucination or looping,Yeah.,"[{""text"": ""Yeah."", ""start"": 0, ""end"": 5, ""labels"": [""Hallucination""]}]",Okay.,Hallucination or looping,Okay.,"[{""text"": ""Okay."", ""start"": 0, ""end"": 5, ""labels"": [""Hallucination""]}]",thank you,Hallucination or looping,thank you,"[{""text"": ""thank you"", ""start"": 0, ""end"": 9, ""labels"": [""Hallucination""]}]",,train
325_4468307.wav,7.060125,Thank you.,question thank you, question.,No hallucination,,[], question. Thank you.,No hallucination,,[], question. Thank you.,No hallucination,,[], Thank you. Our.,No hallucination,,[],Thank you.,No hallucination,,[],,No hallucination,,[],Question Thank you.,No hallucination,,[],Thank you.,No hallucination,,[],thank you,No hallucination,,[],,train
325_4468647.wav,2.3201875,Okay.,okay," far. Okay, thanks.",Hallucination or looping,thanks.,"[{""text"": ""thanks."", ""start"": 12, ""end"": 19, ""labels"": [""Hallucination""]}]", far.,No hallucination,,[], far. Okay.,No hallucination,,[],Okay.,No hallucination,,[],Okay.,No hallucination,,[],Okay.,No hallucination,,[],Far.,No hallucination,,[],Okay.,No hallucination,,[],okay,No hallucination,,[],,train
325_4468679.wav,6.039875,"regarding, eh… the generation of power capacity.",[INAUDIBLE]," Regarding remuneration of our legacy capacity, we have.",Hallucination or looping,we have.; remuneration of our legacy,"[{""text"": ""we have."", ""start"": 48, ""end"": 56, ""labels"": [""Hallucination""]}, {""text"": ""remuneration of our legacy"", ""start"": 11, ""end"": 37, ""labels"": [""Hallucination""]}]", regarding remuneration of our legacy capacity.,Hallucination or looping,remuneration of our legacy,"[{""text"": ""remuneration of our legacy"", ""start"": 11, ""end"": 37, ""labels"": [""Hallucination""]}]", regarding remuneration of our legacy capacity.,Hallucination or looping,remuneration of our legacy,"[{""text"": ""remuneration of our legacy"", ""start"": 11, ""end"": 37, ""labels"": [""Hallucination""]}]",Regarding [UH] remuneration of our legacy capacity.,Hallucination or looping,UH] remuneration of our legacy,"[{""text"": ""UH] remuneration of our legacy"", ""start"": 11, ""end"": 41, ""labels"": [""Hallucination""]}]","Okay, I'm in, forgive me, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please,",Hallucination or looping,"please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please,; Okay, I'm in, forgive me,","[{""text"": ""please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please, please,"", ""start"": 26, ""end"": 865, ""labels"": [""Looping Hallucination""]}, {""text"": ""Okay, I'm in, forgive me,"", ""start"": 0, ""end"": 25, ""labels"": [""Hallucination""]}]",We got it in. Renovation of our legacy capacity.,Hallucination or looping,in. Renovation of our legacy; We got it,"[{""text"": ""in. Renovation of our legacy"", ""start"": 10, ""end"": 38, ""labels"": [""Hallucination""]}, {""text"": ""We got it"", ""start"": 0, ""end"": 9, ""labels"": [""Hallucination""]}]","Regarding uh renderation of our legacy capacity,",Hallucination or looping,uh renderation of our legacy,"[{""text"": ""uh renderation of our legacy"", ""start"": 10, ""end"": 38, ""labels"": [""Hallucination""]}]","regarding, uh, the monetization of our legacy capacity.",Hallucination or looping,monetization of our legacy,"[{""text"": ""monetization of our legacy"", ""start"": 19, ""end"": 45, ""labels"": [""Hallucination""]}]",regarding the monetization of our legacy capacity,Hallucination or looping,monetization of our legacy,"[{""text"": ""monetization of our legacy"", ""start"": 14, ""end"": 40, ""labels"": [""Hallucination""]}]",,train
325_4470570.wav,0.6199375,You may now disconnect.,you may now, You may now.,No hallucination,,[], You may now.,No hallucination,,[], You may now.,No hallucination,,[],You may now.,No hallucination,,[],You may now.,No hallucination,,[],You may know.,No hallucination,,[],You may now.,No hallucination,,[],你们呢,Language switch,,[],you may now disconnect,Hallucination or looping,disconnect,"[{""text"": ""disconnect"", ""start"": 12, ""end"": 22, ""labels"": [""Hallucination""]}]",,train
325_4474506.wav,1.3800625,"Karen, your line's open.",[INAUDIBLE]," Board Police, Karen Yulia.",No hallucination,,[]," For Cleese, Karen Ulam.",No hallucination,,[]," Please, Karen, your last name.",Hallucination or looping,last name.,"[{""text"": ""last name."", ""start"": 21, ""end"": 31, ""labels"": [""Hallucination""]}]","Board please. Karen, you're.",No hallucination,,[],"Borklease, Karen Yolanda.",Hallucination or looping,Yolanda,"[{""text"": ""Yolanda"", ""start"": 17, ""end"": 24, ""labels"": [""Hallucination""]}]","Barkley's Karen, you'll like",Hallucination or looping,like,"[{""text"": ""like"", ""start"": 24, ""end"": 28, ""labels"": [""Hallucination""]}]","Borkleys, Karen Yelan.",No hallucination,,[],"Please, carry on your line.",Hallucination or looping,on your line.,"[{""text"": ""on your line."", ""start"": 14, ""end"": 27, ""labels"": [""Hallucination""]}]",for please carrying you like,Hallucination or looping,like; for,"[{""text"": ""like"", ""start"": 24, ""end"": 28, ""labels"": [""Hallucination""]}, {""text"": ""for"", ""start"": 0, ""end"": 3, ""labels"": [""Hallucination""]}]",,train
325_4482609.wav,4.3599375,"Yeah. Hi, uh, here is Sofie from JPMorgan.",go ahead hi here is the feed from jp morgan," ahead. Yeah hi, here is the feed from J.P. Morgan. Thank you.",Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 52, ""end"": 62, ""labels"": [""Hallucination""]}]"," Go ahead. Yeah, here is the feed from JP Morgan.",No hallucination,,[], ahead yeah hi here is the feed from JP Morgan,No hallucination,,[],"Go ahead. Yeah, hi [UH] here is Sophie from JP Morgan.",No hallucination,,[],"Yeah, hi. Here is the feed from David Morgan.",No hallucination,,[],,No hallucination,,[],"Yeah, hi, here is the feed from JP Morgan.",No hallucination,,[],"Yeah, hi, uh, here is the feed from JP Morgan.",No hallucination,,[],yeah hi uh here is sophie from jpmorgan,No hallucination,,[],,train
325_4482613.wav,6.4200625,So thanks for that.,thank you for that, It. It's also the.,Hallucination or looping,It. It's also the.,"[{""text"": ""It. It's also the."", ""start"": 1, ""end"": 19, ""labels"": [""Hallucination""]}]", Thank you so much. Thank you. Thank you.,Hallucination or looping,Thank you. Thank you.; so much.,"[{""text"": ""Thank you. Thank you."", ""start"": 20, ""end"": 41, ""labels"": [""Looping Hallucination""]}, {""text"": ""so much."", ""start"": 11, ""end"": 19, ""labels"": [""Hallucination""]}]", Thank you for that.,No hallucination,,[],Away from us. So thank you for that. Are.,Hallucination or looping,Are.; Away from us.,"[{""text"": ""Are."", ""start"": 37, ""end"": 41, ""labels"": [""Hallucination""]}, {""text"": ""Away from us."", ""start"": 0, ""end"": 13, ""labels"": [""Hallucination""]}]",Thank you for that.,No hallucination,,[],,No hallucination,,[],"So, thanks for that.",No hallucination,,[],So thanks for that.,No hallucination,,[],okay thank you for that,Hallucination or looping,okay,"[{""text"": ""okay"", ""start"": 0, ""end"": 4, ""labels"": [""Hallucination""]}]",,test
325_4484088.wav,10.059875,"Our first question today comes from Lina Gayor, from BNP Parabasis.",moment our 1st question today comes from lina geyer from bnp paribas, moment. Our first question today comes from Lina Geor from BNP Paribas. Please.,No hallucination,,[], moment. Our first question today comes from Lina Geyer from BNP Paribas.,No hallucination,,[], moment. Our first question today comes from Lina Geyer from BNP Paribas.,No hallucination,,[], Moment. Our first question today comes from Leena Gayor from BNP Paribhar. Please.,No hallucination,,[],Our first question today comes from Lina Geyer from BNP Paribas.,No hallucination,,[],,No hallucination,,[],Moment. Our first question today comes from Lena Geyor from BNP Paribas. Please.,No hallucination,,[],Our first question today comes from Lena Geyer from BNP Paribas.,No hallucination,,[],our first question today comes from lina geyer from bnp paribas please go ahead,Hallucination or looping,go ahead,"[{""text"": ""go ahead"", ""start"": 71, ""end"": 79, ""labels"": [""Hallucination""]}]",,train
326_4329526.wav,1.1000625,We actually do not believe.,we actually not believe, We absolutely do not believe.,Hallucination or looping,do,"[{""text"": ""do"", ""start"": 15, ""end"": 17, ""labels"": [""Hallucination""]}]", We actually don't believe.,Hallucination or looping,don't,"[{""text"": ""don't"", ""start"": 13, ""end"": 18, ""labels"": [""Hallucination""]}]", We absolutely believe.,Hallucination or looping,absolutely,"[{""text"": ""absolutely"", ""start"": 4, ""end"": 14, ""labels"": [""Hallucination""]}]",We actually not believe.,No hallucination,,[],We have to love these.,Hallucination or looping,have to love these.,"[{""text"": ""have to love these."", ""start"": 3, ""end"": 22, ""labels"": [""Hallucination""]}]",Where you actually loved it?,Hallucination or looping,loved it?; Where you,"[{""text"": ""loved it?"", ""start"": 19, ""end"": 28, ""labels"": [""Hallucination""]}, {""text"": ""Where you"", ""start"": 0, ""end"": 9, ""labels"": [""Hallucination""]}]",We absolutely believe.,Hallucination or looping,absolutely,"[{""text"": ""absolutely"", ""start"": 3, ""end"": 13, ""labels"": [""Hallucination""]}]",We actually do not believe…,Hallucination or looping,do,"[{""text"": ""do"", ""start"": 12, ""end"": 14, ""labels"": [""Hallucination""]}]",we actually do not believe,Hallucination or looping,do,"[{""text"": ""do"", ""start"": 12, ""end"": 14, ""labels"": [""Hallucination""]}]",,test
326_4372696.wav,4.500125,"Rough, roughly.",roughly, Thank you. Roughly. Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 21, ""end"": 31, ""labels"": [""Hallucination""]}]", Thank you. Roughly.,No hallucination,,[], Thank you. Roughly. Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 21, ""end"": 31, ""labels"": [""Hallucination""]}]",Thank you.,No hallucination,,[],Ruff roughly.,No hallucination,,[],,No hallucination,,[],,No hallucination,,[],Roughly.,No hallucination,,[],rough roughly,No hallucination,,[],,train
326_4423872.wav,0.9400625,"Claudia, please go ahead.",[INAUDIBLE]," Gladia, peace guys.",Hallucination or looping,"Gladia, peace guys","[{""text"": ""Gladia, peace guys"", ""start"": 1, ""end"": 19, ""labels"": [""Hallucination""]}]"," Claudia, please go ahead.",Hallucination or looping,ahead,"[{""text"": ""ahead"", ""start"": 20, ""end"": 25, ""labels"": [""Hallucination""]}]"," Claudia, peace, guys.",Hallucination or looping,"peace, guys","[{""text"": ""peace, guys"", ""start"": 10, ""end"": 21, ""labels"": [""Hallucination""]}]","Claudia, please go ahead.",Hallucination or looping,ahead,"[{""text"": ""ahead"", ""start"": 19, ""end"": 24, ""labels"": [""Hallucination""]}]","Claudia, please go ahead.",Hallucination or looping,ahead,"[{""text"": ""ahead"", ""start"": 19, ""end"": 24, ""labels"": [""Hallucination""]}]","Claudia, please go.",No hallucination,,[],"Claudia, please go ahead.",Hallucination or looping,ahead,"[{""text"": ""ahead"", ""start"": 19, ""end"": 24, ""labels"": [""Hallucination""]}]","Claudia, please go ahead.",Hallucination or looping,ahead,"[{""text"": ""ahead"", ""start"": 19, ""end"": 24, ""labels"": [""Hallucination""]}]",claudia please go ahead,Hallucination or looping,ahead,"[{""text"": ""ahead"", ""start"": 18, ""end"": 23, ""labels"": [""Hallucination""]}]",,train
326_4448760.wav,8.6001875,"Uh, under fees side, we mentioned we are slightly short from loan growth because loan growth, uh, is starting to come, uh, stronger;",on the fees side we mentioned we are slightly short from long growth because long growth is starting to come stronger, a pregnancy-related problem.,Hallucination or looping,a pregnancy-related problem.,"[{""text"": ""a pregnancy-related problem."", ""start"": 1, ""end"": 29, ""labels"": [""Hallucination""]}]"," On the fees side, we mentioned we are slightly short from long growth because long growth is starting to come stronger.",No hallucination,,[]," On the fees side, we mentioned we are slightly short from long growth because long growth is starting to come stronger.",No hallucination,,[],"And the fees side, we mentioned we are slightly short from loan growth because loan growth [UH] is starting to come [UH] stronger [UH] there.",No hallucination,,[],"On the fees side, we mentioned we are slightly short from loan growth because loan growth is starting to come stronger.",No hallucination,,[],"On the fees side, we mentioned we are slightly short from loan growth because loan growth is starting to come stronger.",No hallucination,,[],"On the fees side, we mentioned we are slightly short from loan growth because loan growth is starting to become stronger.",No hallucination,,[],"Uh, and the fees side, we mentioned we are slightly short from loan growth, because loan growth, uh, is starting to come, uh, stronger.",No hallucination,,[],uh on the fees side we mentioned we are slightly short from loan growth because loan growth uh is starting to become uh stronger,No hallucination,,[],,train
326_4453076.wav,0.36,Thank you.,[INAUDIBLE], Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 1, ""end"": 11, ""labels"": [""Hallucination""]}]", Thank you.,Hallucination or looping,Thank you,"[{""text"": ""Thank you"", ""start"": 1, ""end"": 10, ""labels"": [""Hallucination""]}]", Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 1, ""end"": 11, ""labels"": [""Hallucination""]}]",Okay.,Hallucination or looping,Okay,"[{""text"": ""Okay"", ""start"": 0, ""end"": 4, ""labels"": [""Hallucination""]}]",Okay.,Hallucination or looping,Okay,"[{""text"": ""Okay"", ""start"": 0, ""end"": 4, ""labels"": [""Hallucination""]}]",,No hallucination,,[],Mm-hmm.,Hallucination or looping,Mm-hmm.,"[{""text"": ""Mm-hmm."", ""start"": 0, ""end"": 7, ""labels"": [""Hallucination""]}]",Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 0, ""end"": 10, ""labels"": [""Hallucination""]}]",thank you,Hallucination or looping,thank you,"[{""text"": ""thank you"", ""start"": 0, ""end"": 9, ""labels"": [""Hallucination""]}]",,train
327_2020-03-0230487MTN-Ghana-2019-Annual-Results-Call.wav,1.3400625,Awesome.,awesome, Awesome. Perfect.,Hallucination or looping,Perfect.,"[{""text"": ""Perfect."", ""start"": 10, ""end"": 18, ""labels"": [""Hallucination""]}]", it. Awesome.,Hallucination or looping,it.,"[{""text"": ""it."", ""start"": 1, ""end"": 4, ""labels"": [""Hallucination""]}]", it. Awesome.,Hallucination or looping,it.,"[{""text"": ""it."", ""start"": 1, ""end"": 4, ""labels"": [""Hallucination""]}]",Got it. Awesome.,Hallucination or looping,Got it.,"[{""text"": ""Got it."", ""start"": 0, ""end"": 7, ""labels"": [""Hallucination""]}]",Awesome.,No hallucination,,[],Awesome.,No hallucination,,[],Awesome.,No hallucination,,[],awesome,No hallucination,,[],that's awesome,Hallucination or looping,that's,"[{""text"": ""that's"", ""start"": 0, ""end"": 6, ""labels"": [""Hallucination""]}]",,train
